Song_ID,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
5Kelvlf6aU6is8muBjaZ4S,Better Days,Hedley,0.355,0.728,0,-4.395,1,0.133,0.368,0.0,0.0548,0.646,93.203,223787,4,anger
5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,Kelsea Ballerini,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,192840,4,anger
0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455,4,anger
4gbB4ORVF9jqFWgPF8277Z,Keep On,Sasha Alex Sloan,0.762,0.585,8,-8.819,1,0.102,0.478,0.0,0.113,0.303,140.005,180240,4,anger
4nfyxpiejEPrUHLnejED7i,SAD B!TCH,Anne-Marie,0.544,0.692,0,-3.207,0,0.155,0.296,0.0,0.131,0.618,193.954,132794,4,anger
3XKjZcgNYtvCmBpE1nX7Wn,"I am not a woman, I'm a god",Halsey,0.517,0.7,6,-6.568,0,0.0452,0.00375,0.0385,0.0634,0.518,179.986,176413,4,anger
6vhJF1MB1e7Yckrzy1zEs0,Wiser,Madilyn,0.549,0.64,0,-7.649,1,0.0321,0.334,0.0,0.104,0.603,150.038,208000,4,anger
7IOxauZfx5l18mYfX0GZm6,Knees,Bebe Rexha,0.777,0.577,11,-6.872,0,0.0357,0.0781,1.02e-06,0.0869,0.381,109.019,206581,4,anger
21JOYA45JFkrOjqNwI6g8E,Weapons,Ava Max,0.506,0.846,1,-3.705,1,0.0497,0.0189,0.0,0.0835,0.268,169.813,151592,4,anger
7rS4oy2qpJNULQAVgJQTun,Heart Wants What It Wants,Bebe Rexha,0.681,0.626,0,-5.41,1,0.0365,0.00887,5.56e-06,0.0791,0.676,128.036,182085,4,anger
6CpeA8nhcJO9zdRsrJwLE8,I Love You But I Love Me More (feat. Beach Bunny),"MARINA, Beach Bunny",0.491,0.895,10,-4.823,0,0.0742,0.212,0.000213,0.104,0.255,112.069,222787,4,anger
6ITA2Sf9ksBL8uCDPBaRcM,It Didn't,Madeline Merlo,0.589,0.757,10,-5.056,1,0.0501,0.0273,0.0,0.366,0.536,146.028,178597,4,anger
37CeMeSFSYwXX0Uw2XdLvk,Glowing in the Dark,The Girl and The Dreamcatcher,0.687,0.617,2,-5.93,0,0.0295,0.123,0.0,0.185,0.706,104.006,236221,4,anger
3MikERXFR8a8sLurEjd8p6,Princess,FLETCHER,0.607,0.55,5,-6.206,1,0.0601,0.0609,7.71e-05,0.112,0.63,171.893,246663,4,anger
3d6jo7xXOphi4Q2xYhLO24,Anchor,Cailee Rae,0.625,0.72,7,-5.681,1,0.0664,0.235,0.00133,0.164,0.229,83.039,198484,4,anger
1nV9EKNIAORTvadQ19jkik,Butterflies,Zendaya,0.606,0.855,8,-5.692,1,0.0804,0.231,0.0,0.155,0.496,77.006,227640,4,anger
5fiXA27viyX9WkPSHNr4HZ,Broken Glass,Rachel Platten,0.68,0.752,1,-3.513,0,0.0801,0.156,0.0,0.455,0.341,92.008,179680,4,anger
3mRLHiSHYtC8Hk7bzZdUs1,River,Bishop Briggs,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,4,anger
4GUXTRTjQ4voLzwLw9qbPx,I Believe You,FLETCHER,0.46,0.498,5,-6.312,1,0.0282,0.219,0.00329,0.099,0.154,76.902,192993,4,anger
12ZCF1YHZTtygHyl1h0wEe,Nightmare,Halsey,0.607,0.622,9,-5.075,0,0.0756,0.0187,0.0,0.359,0.537,146.105,231999,4,anger
6h3lMAmmpQDFqoHk9F99IR,S.L.U.T.,Bea Miller,0.722,0.773,5,-4.378,0,0.0792,0.0598,0.0,0.179,0.724,94.997,179147,4,anger
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,"Demi Lovato, Cher Lloyd",0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017,201600,4,anger
3kpYJjvM8Ja6btr5hEJLWc,Venom - Music From The Motion Picture,Eminem,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,269573,4,anger
6M47gaKejso9772SKTa3yH,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,219802,4,anger
0CaFWwbciLDpdQkCrxT6Sz,Tell Me That I Can't,NEFFEX,0.758,0.736,10,-5.471,1,0.0641,0.208,0.0,0.123,0.182,139.971,176571,4,anger
0hxWhpWdSOIll5zB3U8l9D,Spartan,"Midi Monstaz, Risko Funk",0.535,0.943,1,-5.678,1,0.222,0.000971,0.002,0.372,0.417,141.01,61344,4,anger
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,192560,4,anger
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,anger
4OgwXdylh75fHfwUzJTUqg,Rockstar,"Ilkay Sencan, Dynoro",0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280,4,anger
6KigD0mlF4VGDYiSEzAyYw,Fight Back,NEFFEX,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943,200571,4,anger
6xbZaeFj8BPE3HGXF7VVjX,Soldier,NEFFEX,0.698,0.765,5,-4.562,1,0.291,0.169,0.0,0.39,0.589,84.94,216000,4,anger
4VZH6OfxPy1nNE7KbtVKyK,Fearless Pt. II,"Lost Sky, Chris Linton",0.729,0.928,6,-4.279,1,0.0515,0.282,0.00147,0.12,0.322,109.996,194182,4,anger
3n1IbkZGIxwP27kiE3TKtP,Get Ready To Fight,"Benny Dayal, Siddharth Basrur, Pranay Rijia",0.595,0.751,1,-5.542,1,0.0826,0.0562,0.000162,0.107,0.757,172.057,204742,4,anger
0MuREGZc0WfCzCGYpx8AmJ,Industry Baby - Remix,"The Unrealased Mashup, Beat It",0.762,0.768,10,-6.228,0,0.0971,0.0394,0.0,0.118,0.885,150.124,213902,4,anger
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,"Travis Scott, HVME",0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,162803,4,anger
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,"The Chainsmokers, Daya",0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,anger
6gp3RHhdZlrPGaf5qcgFSg,Animals,Maroon 5,0.279,0.75,4,-6.41,0,0.112,0.000188,0.0,0.78,0.317,189.806,229133,4,anger
4xDwCYhobDehSBGUmd5H6Y,FEEL NOTHING,The Plot In You,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,216827,4,anger
6SgKgoIUaD3UskSh2eNcga,,,0.491,0.616,6,-8.67,0,0.0918,0.368,0.00329,0.102,0.338,99.972,272434,4,anger
658I1uDnmLSiltFCf98AWE,RIP Roach,"XXXTENTACION, Ski Mask The Slump God",0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003,169979,4,anger
0L27s5JOvVDxpBeUR8El86,All The Things She Said - Remix,Dylan Emanuel,0.409,0.926,6,-6.87,0,0.131,0.0306,0.0152,0.918,0.2,93.3,218793,4,anger
0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,Bring Me The Horizon,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,5,anger
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4,anger
5dAtKXyrQoQW054LZqJ5dP,Feel Something (With I Prevail),"ILLENIUM, Excision, I Prevail",0.428,0.877,5,-4.722,0,0.0835,0.00153,0.00372,0.0943,0.113,75.518,221000,4,anger
3FHl1QYu76zguwjqhqcglX,"Kar Har Maidaan Fateh (From ""Sanju"")","Sukhwinder Singh, Shreya Ghoshal, Vikram Montrose",0.557,0.821,1,-7.794,0,0.0573,0.0189,0.0,0.0863,0.184,170.022,312158,4,anger
7vZz8oJ5qAqB9MghufRK5k,Zinda,"Shankar-Ehsaan-Loy, Siddharth Mahadevan",0.603,0.708,4,-7.047,0,0.0379,0.000173,3.36e-06,0.158,0.611,105.046,211120,4,anger
0mACGvgvCcwjfJCPFLeabh,,,0.666,0.833,11,-7.48,0,0.0451,0.0141,8.12e-06,0.111,0.541,99.007,286093,4,anger
2r6UZZ1JdRsDlfIQHKDjST,,,0.762,0.718,1,-5.039,1,0.12,0.105,1.93e-06,0.118,0.718,98.019,207781,4,anger
3uZiNvBNQldjl4OJiKsuxe,Brothers Anthem,"Ajay-Atul, Vishal Dadlani",0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.159,0.152,95.032,353676,4,anger
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),"Martin Garrix, Bonn",0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762,4,anger
4I2WkgpBY4OtFTqH2jRBqq,My Feelings,"Serhat Durmus, Georgia Ku",0.612,0.542,1,-6.916,0,0.0632,0.381,0.000565,0.0977,0.0745,129.773,207692,4,anger
6nqdgUTiWt4JbABDurkxMI,Sahara,Hensonn,0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016,171385,4,anger
7kUljt0NM5sISL3OGNVxYd,Royalty,"Egzod, Maestro Chives, Neoni",0.388,0.855,4,-4.229,0,0.0644,0.0181,8.11e-05,0.137,0.32,80.121,223520,4,anger
6V0lfqpexKDYD40mIaYN9G,Boundless,"The Coolest Chicken, Mazoku​Lopez",0.33,0.772,1,-5.059,1,0.0974,0.00095,0.0536,0.344,0.292,106.42,251193,3,anger
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),"The Script, will.i.am",0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4,anger
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,anger
1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4,anger
5Sk39LuvdwuvL84jD01Dum,vendetta!,"MUPP, Sadfriendd",0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,107045,4,anger
5Zlb01Jcn0Ld49zazzZJSB,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,"TWISTED, Oliver Tree",0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,164629,4,anger
0iUrxveyNUBfj0cqjYEijt,NEON BLADE,MoonDeity,0.548,0.996,7,-2.169,1,0.112,0.0284,0.92,0.595,0.893,94.999,265263,4,anger
1s70cjkrdj9lpEeQQlmS9l,Die a King,iamjakehill,0.632,0.946,0,-2.784,0,0.277,0.192,0.0,0.495,0.324,125.061,169062,3,anger
22674GGlNpWjPwn2hnEvxH,Middle of the Night (Car Mix),"Farhan Van Adel, Unifeast",0.655,0.718,10,-9.657,0,0.37,0.0706,0.0103,0.597,0.228,120.094,64417,4,anger
3FUBAPKKO6OHkl2fexm0yn,Malo Tebya - Pxlish Beatz Remix,Pxlish Beatz,0.402,0.796,7,-6.887,0,0.145,0.000259,0.00029,0.691,0.412,182.199,163714,4,anger
3ZFqFU6kWR1XD7dCl0Itq0,Sacrifice,"OMAS, Dani King, Überloud",0.312,0.585,3,-7.189,0,0.0462,0.191,5.51e-05,0.692,0.157,150.552,211200,4,anger
5w7TpgrPzWAEuAg0PSQukj,All The Things She Said 2020 - Sub Sonik Remix,"DJ Gollum, Scarlet, Sub Sonik",0.304,0.742,8,-6.227,1,0.0668,0.00128,0.0,0.115,0.279,180.541,209931,4,anger
05EG9LwFCVjkoYEWzsrHHO,Legend,Tevvez,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4,anger
1Y6O9zTIlr0GhGo66gquz3,In essence X We'll show them all,Lil Jaico,0.211,0.405,10,-17.994,0,0.0394,0.893,0.965,0.295,0.153,67.881,97768,5,anger
0jBDLDStDKVAyYo4L7meqm,Naruto x So What,"AniLifts, Mqx, ilysmoke",0.3,0.954,7,-5.181,1,0.287,0.00212,0.000123,0.258,0.36,170.986,176508,3,anger
3GFe0eZOOk3Fzkb902ZRQR,Survive,"Axel Oliver, THEBOYWITHSPEC",0.51,0.778,0,-4.968,0,0.109,0.135,0.0,0.106,0.304,149.999,248800,4,anger
1j3N4TCykSmXy12iUiMQWk,Crossed The Line,"Vosai, Facading, Linn Sandin",0.533,0.723,2,-7.076,0,0.199,0.0186,0.00716,0.297,0.388,176.096,147273,4,anger
5W8HXMOMLtXLz0RGKUtnlZ,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage","Skylar Grey, Polo G, Mozzy, Eminem",0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,257369,4,anger
6Dq439aYjnvOW3uDcGILjG,Till I Let Go,NEFFEX,0.551,0.54,7,-6.964,0,0.0734,0.00503,0.0,0.247,0.307,160.056,180000,4,anger
435BEnoOXQWHrgqSoMTxB3,Back One Day (Outro Song),"TheFatRat, NEFFEX",0.541,0.659,10,-6.061,0,0.0371,0.0564,3.19e-06,0.148,0.186,72.567,231724,4,anger
1Dfa2akEVc3sh6HhAxlZmE,INSPIRED,NEFFEX,0.662,0.719,6,-6.303,1,0.0584,0.00391,0.000347,0.102,0.474,75.034,113600,4,anger
6EtkbC0oh370EQUatDUPOY,SOMETHING YOU COULD NEVER OWN,NEFFEX,0.683,0.582,7,-7.437,1,0.0608,0.0557,0.0,0.225,0.329,150.082,168000,4,anger
2QODUrK7yIBnvbgXIkxxvM,All The Things She Said - Hardstyle Bootleg,Armoni,0.46,0.949,2,-6.016,1,0.398,0.201,0.0,0.351,0.448,87.774,147581,4,anger
3IWO6LFrUDHVuxm6H375Vr,MONTAGEM - ORQUESTRA SINFONICA (Kaio) - sped up,Kaio,0.576,0.955,8,-1.76,0,0.239,0.325,0.232,0.221,0.321,112.163,213891,4,anger
2FYXMfnupxqFQKX504q5gI,Montagem Amedrontadora Slowed,Scammacist,0.722,0.743,5,-9.141,1,0.389,0.902,0.0578,0.46,0.164,182.168,266426,4,anger
0TgmUKQdyvBhCSbUuFHcD6,This Moment We Own It,DJ Jason Medallion,0.571,0.778,8,-5.676,0,0.245,0.0387,0.0,0.14,0.689,172.08,228206,4,anger
7gl5qUaVpN6xOg4mkzGHSl,classical phonk,"0to8, madeinnline",0.677,0.973,7,-2.568,0,0.0342,0.00142,0.933,0.225,0.536,124.999,86160,3,anger
7mLWNwcvwRdEviz6SfYp8A,GigaChad Theme - Phonk House Version,g3ox_em,0.588,0.496,9,-5.947,1,0.0417,0.00166,0.936,0.186,0.582,128.001,146274,4,anger
7xnElMPFCmSlMJ0AY2hnxc,Dead To Me - Slow + Reverb,"Whales, Fraxo, Lox Chatterbox",0.682,0.543,1,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,267228,4,anger
3Z6mhdEEQszqkspTIYxn8w,Born a Rockstar,NEFFEX,0.545,0.625,5,-6.853,1,0.054,0.0394,0.000291,0.128,0.25,110.067,205091,4,anger
6j9wE9Om0oRwmpcJoKXDvy,I'd Love to Change the Panda World,Felax,0.375,0.902,0,-3.434,1,0.47,0.513,0.0,0.0735,0.332,74.27,175794,4,anger
6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Kordhell,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000,4,anger
4cYnhg6EewFM8QOSOgjqhy,Fresh New Kicks,Dimitri K,0.613,0.948,4,-2.038,0,0.192,0.000573,0.00214,0.541,0.032,104.864,178289,4,anger
26ZzSLUJMmYp5u1hDELEWH,Transgender,Crystal Castles,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,184760,3,anger
3H7OaAARgWcnVDtIXIc6if,sigma,Dyan Dxddy,0.917,0.623,1,-14.249,1,0.124,0.613,0.966,0.32,0.846,103.814,73732,4,anger
4tZDUt8vHpvjfOXcHwOvtq,The Search - Edit,NF,0.831,0.851,2,-3.397,1,0.207,0.552,0.0,0.106,0.496,119.958,197695,4,anger
0EB5fgdGQXZOiOMdRhKeCZ,40 Cal,"Hairitage, Rico Act",0.613,0.933,11,-2.29,1,0.297,0.00679,1.75e-06,0.346,0.357,75.005,200072,4,anger
4P0r0yO7HNPvOra7BHGixH,Money Rain - Phonk Remix,"VTORNIK, Phonk",0.936,0.791,6,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,150942,4,anger
2ersCXqJYPToBW6PSnZeKF,Wake up to Reality Hardstyle,MYSK,0.63,0.945,10,-6.847,0,0.0599,0.02,0.00825,0.118,0.43,150.065,131400,4,anger
2FxBWVp7UQWdZ0gZBUfDIf,BENCH PRESS,Maul,0.476,0.944,10,-7.727,0,0.084,0.0834,0.13,0.368,0.321,89.96,152356,4,anger
4i6tMZG8ojGhh69cUsvOEK,It hurts zyzzz,"Mackstu, Butterflzyzzz",0.299,0.658,0,-5.772,1,0.147,0.0173,9.44e-06,0.319,0.285,173.948,185051,4,anger
3svdq1Crgj8IMezbI1K6cO,Scream Saver,Subtronics,0.644,0.88,10,0.91,0,0.274,0.0225,0.544,0.575,0.415,75.021,230400,4,anger
3Xmilt3XbuxhuQ602HBRU2,Elite - Tren Twins Edit,"ANIZYZ, Mqx",0.433,0.954,1,-1.518,1,0.174,0.0037,1.16e-05,0.187,0.438,140.067,175830,4,anger
05QTU0jumc79qqlpAzMEbw,Genesis,Bravo 1-2,0.841,0.287,0,-16.649,0,0.0641,0.448,0.574,0.118,0.254,74.995,90510,4,anger
1DFKOWB2KPnen4mMHdMkU6,Animals Speed Up - Remix,Music Factory,0.514,0.731,8,-9.522,1,0.0597,7.35e-05,0.000398,0.347,0.532,151.946,191406,5,anger
6HRbvWc5B3H0JX3pb5tAws,AOT x Traitors (Hardstyle),AniLifts,0.543,0.924,5,-1.562,0,0.0857,0.321,3.77e-06,0.183,0.944,75.215,150781,4,anger
2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,259147,4,anger
5RBOcBpJXaNnHCGViJmYhh,The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,anger
6Ede2Ta7dVhcV7QYQ3OH6N,Drive Forever,T3NZU,0.845,0.786,6,-7.088,1,0.169,0.356,0.586,0.289,0.501,108.034,145556,4,anger
6bOTpSF2JQ1VryZoZ3BkLy,Beat Mata Noia - Slowed,Scammacist,0.447,0.637,10,-6.747,0,0.0703,0.327,0.0294,0.146,0.226,104.036,192215,4,anger
22sQjY9bOaw2ZaIvD0WXZY,Ты и Я - TikTok Remix,"Mooney Tunes, yeanix",0.594,0.555,9,-11.334,0,0.0407,0.0188,0.0,0.195,0.402,135.245,182909,4,anger
2yuyPke3xjantGgapFPH3e,Contradiction (feat. Tyler Carter),"KSUKE, Tyler Carter",0.469,0.982,1,-2.228,1,0.208,0.00353,1.85e-06,0.162,0.413,129.999,201231,4,anger
1oFil4Cn0Jy8jqkFwAlmeU,Tren,Yosuf,0.448,0.909,7,-5.222,0,0.107,0.00131,0.457,0.193,0.223,180.041,158872,4,anger
2uO6LTp2vi4VlgEH9Gaj3R,My Soldiers Rage,Maul,0.287,0.716,1,-6.263,1,0.237,0.444,0.0,0.329,0.669,170.104,174785,1,anger
1aGewdoSip6EbK8sJIxxbN,All Eyes On Me,"Dj Belite, DNDM",0.848,0.708,2,-7.773,1,0.189,0.256,0.00546,0.371,0.523,103.987,165557,4,anger
7yLIyyt2BrKXuxss9FBBDb,"Jai Shri Ram (From ""Adipurush"")","Ajay-Atul, Manoj Muntashir",0.598,0.62,9,-9.633,1,0.0524,0.592,0.0098,0.129,0.119,80.049,212161,4,anger
5weMxit0r4ERTL5InneuZ9,I'm Good (Sped Up),YungMoneyChasers,0.441,0.905,10,-4.778,0,0.0854,0.00252,0.00366,0.208,0.662,146.381,152543,4,anger
4BLqBzCkmC4rA9pYzjr0Hq,Shoorveer III,"Rapperiya Baalam, SHAMBHO, Rajneesh Jaipuri, Jagirdar RV, Meetu Solanki",0.768,0.727,7,-7.31,1,0.142,0.229,0.0,0.127,0.591,95.019,213000,4,anger
1PZZtXR7nsNIyRcqd7UeiF,Aarambh,Piyush Mishra,0.693,0.778,1,-8.087,0,0.248,0.555,0.0,0.094,0.282,125.025,295867,4,anger
7rMqbvNImA6wy8lxlNUMmj,"Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava)","Mithoon, Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava",0.598,0.813,9,-6.107,1,0.066,0.278,0.0,0.109,0.311,140.101,294331,4,anger
4CcrinmQse1i2V99go1OdM,Vegeta x Awaken Rare Hardstyle,"AniLifts, KELTEK",0.223,0.942,8,-4.879,1,0.354,0.00261,0.0,0.739,0.272,183.401,201493,4,anger
5X3T8jHNIJSXviiDmiBdz0,Enemy,"Tommee Profitt, Beacon Light, Sam Tinnesz",0.581,0.803,2,-4.935,0,0.152,0.343,0.0,0.0939,0.0686,124.992,190200,4,anger
4lsOsGMzO1yCjGVucoWOZ1,Ainsi bas la vida,Indila,0.776,0.641,8,-6.925,1,0.0981,0.0486,5.77e-06,0.0977,0.437,128.05,214760,4,anger
7ITa0xitCADZzJlPRnoHX9,WAKE UP! - Sped Up,MoonDeity,0.623,0.724,11,-2.114,1,0.212,0.000834,0.306,0.394,0.753,160.038,108000,4,anger
2rrpN6gQZx9lfArKhQDBwM,Ga Ga Combinated,Dj Grums,0.522,0.722,8,-10.118,1,0.0402,0.00353,0.0588,0.734,0.843,103.154,66508,4,anger
4x017rYe15RdbBNfhc9hQH,Goku Rage X Fairytale Hardstyle,Supersaiyanlifts,0.178,0.841,2,-10.983,1,0.188,0.171,0.0,0.298,0.0944,196.318,209236,4,anger
2EqxHRkdTPgRfJbdhmgT1f,After Dark Slowed,Hà Lê,0.596,0.354,5,-16.574,0,0.0357,0.000115,0.00366,0.073,0.0427,127.594,282079,4,anger
6iwEf6JVboIZuxXAI7g37i,Tournament of Tyrants (Official Masters of Hardcore Anthem 2018),"Angerfist, Tha Watcher",0.434,0.941,1,-3.228,1,0.23,0.128,0.000443,0.681,0.239,175.011,357943,4,anger
5WhZTVKHE32TysmSwKqVGl,Pennywise,Angerfist,0.404,0.927,0,-3.159,1,0.595,0.492,0.046,0.344,0.0716,179.999,252809,4,anger
1dW7WGn1eCRKcbiLemFE7d,Break Of Dawn,"Angerfist, Miss K8",0.506,0.987,2,-0.496,1,0.269,0.0525,4.6e-06,0.12,0.144,180.072,196000,4,anger
0i6mmjfSEWYz9AHXpX3FNJ,Face My Style,"Angerfist, Tha Watcher",0.424,0.975,2,-2.089,1,0.286,0.279,4.61e-06,0.397,0.376,180.072,192000,4,anger
5GvsJLEXJyToDg86RbNGd1,What Happened,Angerfist,0.409,0.991,8,-1.672,0,0.571,0.024,0.000746,0.549,0.0518,189.92,146526,4,anger
4gHT4yMyWS60xpsSQZTvMG,R3VOLUTION,Angerfist,0.422,0.979,2,-2.085,1,0.194,0.00577,0.0,0.107,0.414,180.09,122667,3,anger
6WTIx6LQiMhFTHnk70cFch,Diabolic Dice (Official Anthem),Angerfist,0.489,0.984,1,-1.03,1,0.239,0.215,0.0139,0.383,0.201,179.949,208667,4,anger
7bxUMKe6t6Np2DNdlqDSDG,Soldier,Angerfist,0.443,0.974,10,-1.415,0,0.163,0.131,1.14e-06,0.124,0.153,180.32,235819,4,anger
5x82GFvfxn9iLmzVSgy7dJ,Freddy,Angerfist,0.364,0.974,11,-2.99,0,0.364,0.05,0.0316,0.165,0.127,180.11,165333,4,anger
1xCHhkAIZSnkEl1T0U545e,Attack Of The Dice,Angerfist,0.526,0.954,4,-2.109,0,0.281,0.142,0.00783,0.499,0.564,180.216,160000,4,anger
7s110BVIPaRVSvmUCj0JPD,Solid Stigma,Angerfist,0.372,0.988,1,-0.897,1,0.411,0.193,0.00291,0.0731,0.314,94.983,192644,4,anger
7KG1SLNxssBTtUAkfnTZnI,Geto Tremble,Angerfist,0.647,0.997,2,0.421,1,0.259,0.148,0.0,0.0879,0.412,105.112,152286,4,anger
5W9QZ2czdcCKcNvCG2MBve,Prophecy,"Angerfist, Tha Playah",0.468,0.986,5,-0.112,0,0.107,0.331,0.00092,0.318,0.188,175.018,304800,4,anger
48h5Nifz3jGhdSvaIXrazl,Madrid,"Angerfist, Miss K8",0.406,0.973,1,-2.516,1,0.327,0.135,1.56e-06,0.338,0.159,179.928,218531,4,anger
5h7Rzf4jqbuwWDkJdH09u4,Impact,"Angerfist, Miss K8",0.414,0.943,10,-2.503,0,0.138,0.146,2.25e-06,0.355,0.205,179.828,235300,4,anger
0zrwozl2g07CNJAf0Bf95w,Get It Lit,"Angerfist, Miss K8",0.592,0.901,1,-2.635,1,0.0869,0.196,0.0,0.351,0.515,87.474,220052,4,anger
2igt7woM31rEBepjShsmsp,Santiago,"Angerfist, Miss K8",0.422,0.949,10,-5.806,0,0.103,0.00607,0.498,0.0683,0.348,175.027,275508,4,anger
75gLmhys8iFDDPKP0ZvOQY,No More Jokes,Miss K8,0.521,0.964,11,-2.927,0,0.217,0.105,0.506,0.0923,0.345,175.012,269119,4,anger
7fim65eGsDbzpJjGrpf30u,Beyond Strength,Angerfist,0.479,0.974,5,-2.269,1,0.176,0.00754,0.239,0.244,0.128,149.964,225332,4,anger
5RyPtEd7Ov0cmuL0MoPQW7,HOAX,"Angerfist, Furyan",0.304,0.994,7,-2.838,1,0.482,0.178,0.000689,0.462,0.054,177.989,226517,4,anger
65qF8kMxmpKagt23L0jJJv,The Other Side,Angerfist,0.366,0.928,1,-1.187,1,0.0432,0.0539,0.134,0.0987,0.0395,160.044,319500,4,anger
06km1i0kuZtgOwkvrdSXlk,Critter,Angerfist,0.406,0.996,5,-1.115,1,0.202,0.0025,0.308,0.0919,0.285,170.121,183529,4,anger
4fuPFCrsnZ85emMfL52CKp,Knock Knock,Angerfist,0.34,0.954,6,-3.576,0,0.11,0.0828,0.566,0.173,0.196,169.924,242824,3,anger
1w2M5t161FnfyzYJEyl5l3,Creature,Angerfist,0.529,0.956,1,-2.007,1,0.431,0.0771,0.0,0.183,0.211,175.003,154971,4,anger
7pS0HS7v3suVfaJBzj3IRm,Mix Up,"Angerfist, DJ MADDOG, MISS K8",0.321,0.994,0,-2.208,1,0.295,0.0178,0.00189,0.319,0.0933,172.261,400247,4,anger
0P5phlhSU3oVo9vBWxcrk3,Send Me To Hell,Angerfist,0.453,0.964,5,-1.887,1,0.0883,0.117,0.0935,0.335,0.0564,175.106,193405,4,anger
